,index,batsman,bowler,P0,P1,P2,P3,P4,P6,bowler_cluster,batsman_cluster
8153,1526,AP Majumdar,Shakib Al Hasan,0.428571428571429,0.571428571428571,0,0,0,0,3.0,7.0
8154,1525,AP Majumdar,R Bhatia,0.333333333333333,0.5,0.166666666666667,0,0,0,5.0,7.0
8155,1519,AP Majumdar,AA Chavan,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,4.0,7.0
8156,1529,AP Majumdar,SR Watson,0.4,0.2,0,0,0.4,0,6.0,7.0
8157,1521,AP Majumdar,Iqbal Abdulla,0,0.5,0.5,0,0,0,2.0,7.0
8158,1523,AP Majumdar,KP Appanna,0.272727272727273,0.363636363636364,0.0909090909090909,0,0.272727272727273,0,4.0,7.0
8159,4336,DS Lehmann,B Lee,0.666666666666667,0,0,0,0.333333333333333,0,2.0,0.0
8160,4339,DS Lehmann,MF Maharoof,0.5,0.5,0,0,0,0,4.0,0.0
8161,4337,DS Lehmann,IK Pathan,0.571428571428571,0.428571428571429,0,0,0,0,6.0,0.0
8162,4340,DS Lehmann,PP Chawla,0,0.5,0,0,0.5,0,1.0,0.0
8163,4338,DS Lehmann,JR Hopes,0.6,0.2,0,0,0.2,0,4.0,0.0
8164,4669,FY Fazal,M Muralitharan,0.6,0.4,0,0,0,0,3.0,7.0
8165,4657,FY Fazal,DR Smith,0.5,0.5,0,0,0,0,2.0,7.0
8166,4665,FY Fazal,Joginder Sharma,0.2,0.4,0.2,0,0.2,0,4.0,7.0
8167,4670,FY Fazal,MF Maharoof,1,0,0,0,0,0,4.0,7.0
8168,4678,FY Fazal,SJ Srivastava,0.5,0.333333333333333,0,0,0.166666666666667,0,4.0,7.0
8169,4677,FY Fazal,SE Bond,0.444444444444444,0.333333333333333,0,0,0.222222222222222,0,0.0,7.0
8170,4664,FY Fazal,J Theron,0.454545454545455,0.363636363636364,0,0,0.181818181818182,0,4.0,7.0
8171,4680,FY Fazal,SL Malinga,0.5,0.5,0,0,0,0,6.0,7.0
8172,4655,FY Fazal,AB Dinda,0.416666666666667,0.25,0,0,0.333333333333333,0,5.0,7.0
8173,4656,FY Fazal,DE Bollinger,0.5,0.5,0,0,0,0,2.0,7.0
8174,4667,FY Fazal,LR Shukla,0,1,0,0,0,0,4.0,7.0
8175,4675,FY Fazal,S Sreesanth,0.666666666666667,0.333333333333333,0,0,0,0,2.0,7.0
8176,4661,FY Fazal,I Sharma,0.6,0.2,0.1,0,0.1,0,5.0,7.0
8177,4666,FY Fazal,L Balaji,0.333333333333333,0.666666666666667,0,0,0,0,5.0,7.0
8178,4659,FY Fazal,Harbhajan Singh,1,0,0,0,0,0,1.0,7.0
8179,4676,FY Fazal,SB Jakati,0.333333333333333,0.666666666666667,0,0,0,0,3.0,7.0
8180,4660,FY Fazal,Harmeet Singh,0.5,0.25,0,0,0.25,0,2.0,7.0
8181,4679,FY Fazal,SK Raina,0,1,0,0,0,0,2.0,7.0
8182,4683,FY Fazal,Yuvraj Singh,0,1,0,0,0,0,2.0,7.0
8183,4672,FY Fazal,PP Ojha,0.3,0.4,0,0,0.3,0,5.0,7.0
8184,4658,FY Fazal,DS Kulkarni,0.5,0.375,0,0,0.125,0,5.0,7.0
8185,4674,FY Fazal,RP Singh,0.5625,0.125,0.125,0,0.1875,0,5.0,7.0
8186,4668,FY Fazal,M Kartik,0,1,0,0,0,0,3.0,7.0
8187,4681,FY Fazal,T Thushara,0.5,0.5,0,0,0,0,0.0,7.0
8188,4663,FY Fazal,Iqbal Abdulla,0,1,0,0,0,0,2.0,7.0
8189,4662,FY Fazal,IK Pathan,0.166666666666667,0.5,0,0,0.333333333333333,0,6.0,7.0
8190,4682,FY Fazal,WPUJC Vaas,0,1,0,0,0,0,4.0,7.0
8191,4654,FY Fazal,A Symonds,0.466666666666667,0.266666666666667,0.2,0,0.0666666666666667,0,2.0,7.0
8192,4673,FY Fazal,RJ Harris,0,1,0,0,0,0,2.0,7.0
8193,4671,FY Fazal,PP Chawla,0.222222222222222,0.666666666666667,0,0,0,0.111111111111111,1.0,7.0
8194,4684,FY Fazal,Z Khan,0.666666666666667,0.333333333333333,0,0,0,0,6.0,7.0
8195,9366,MK Pandey,J Botha,0.555555555555556,0.333333333333333,0,0,0.111111111111111,0,2.0,1.0
8196,9380,MK Pandey,KA Pollard,0.307692307692308,0.461538461538462,0.115384615384615,0,0.0769230769230769,0.0384615384615385,3.0,1.0
8197,9392,MK Pandey,M Muralitharan,0.545454545454545,0.454545454545455,0,0,0,0,3.0,1.0
8198,9351,MK Pandey,DR Smith,1,0,0,0,0,0,2.0,1.0
8199,9371,MK Pandey,Jaskaran Singh,0.444444444444444,0.0555555555555556,0.222222222222222,0,0.222222222222222,0.0555555555555556,0.0,1.0
8200,9328,MK Pandey,AR Patel,0.512820512820513,0.435897435897436,0.0256410256410256,0,0.0256410256410256,0,3.0,1.0
8201,9330,MK Pandey,B Lee,0.266666666666667,0.266666666666667,0.2,0,0.266666666666667,0,2.0,1.0
8202,9406,MK Pandey,NM Coulter-Nile,0.5,0.3,0,0,0.2,0,2.0,1.0
8203,9324,MK Pandey,AL Menaria,0.5,0.25,0,0,0.25,0,0.0,1.0
8204,9360,MK Pandey,HV Patel,1,0,0,0,0,0,2.0,1.0
8205,9461,MK Pandey,YK Pathan,0.666666666666667,0.333333333333333,0,0,0,0,3.0,1.0
8206,9425,MK Pandey,RG More,0,1,0,0,0,0,0.0,1.0
8207,9442,MK Pandey,SK Trivedi,0.384615384615385,0.461538461538462,0,0,0.153846153846154,0,3.0,1.0
8208,9402,MK Pandey,MP Stoinis,0.5,0,0,0,0,0.5,4.0,1.0
8209,9317,MK Pandey,A Singh,0.5,0.333333333333333,0,0,0.166666666666667,0,4.0,1.0
8210,9329,MK Pandey,B Kumar,0.263157894736842,0.526315789473684,0.157894736842105,0,0.0526315789473684,0,6.0,1.0
8211,9420,MK Pandey,R McLaren,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,4.0,1.0
8212,9372,MK Pandey,JD Unadkat,0.181818181818182,0.636363636363636,0.181818181818182,0,0,0,3.0,1.0
8213,9379,MK Pandey,K Rabada,1,0,0,0,0,0,0.0,1.0
8214,9401,MK Pandey,Mohammed Siraj,0.5,0.5,0,0,0,0,4.0,1.0
8215,9417,MK Pandey,R Ashwin,0.458333333333333,0.416666666666667,0.0416666666666667,0.0416666666666667,0,0.0416666666666667,6.0,1.0
8216,9320,MK Pandey,AB Agarkar,1,0,0,0,0,0,2.0,1.0
8217,9403,MK Pandey,MS Gony,0.615384615384615,0.0769230769230769,0,0,0.307692307692308,0,2.0,1.0
8218,9347,MK Pandey,DJ Muthuswami,1,0,0,0,0,0,0.0,1.0
8219,9383,MK Pandey,KH Pandya,0.166666666666667,0.611111111111111,0.166666666666667,0,0.0555555555555556,0,2.0,1.0
8220,9436,MK Pandey,S Tyagi,0.555555555555556,0.277777777777778,0.0555555555555556,0,0.111111111111111,0,4.0,1.0
8221,9335,MK Pandey,BCJ Cutting,0.0714285714285714,0.642857142857143,0.0714285714285714,0,0.142857142857143,0.0714285714285714,4.0,1.0
8222,9421,MK Pandey,R Tewatia,0.285714285714286,0.571428571428571,0,0,0.142857142857143,0,4.0,1.0
8223,9410,MK Pandey,P Sahu,0.166666666666667,0.833333333333333,0,0,0,0,0.0,1.0
8224,9430,MK Pandey,S Aravind,0.125,0.5,0,0,0.375,0,2.0,1.0
8225,9440,MK Pandey,SJ Srivastava,0.25,0.25,0.25,0,0.25,0,4.0,1.0
8226,9448,MK Pandey,SP Narine,0.166666666666667,0.666666666666667,0,0,0.166666666666667,0,5.0,1.0
8227,9454,MK Pandey,TG Southee,0.461538461538462,0.384615384615385,0,0,0.153846153846154,0,2.0,1.0
8228,9334,MK Pandey,BB Sran,0.411764705882353,0.411764705882353,0,0,0.117647058823529,0.0588235294117647,2.0,1.0
8229,9348,MK Pandey,DJG Sammy,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,4.0,1.0
8230,9359,MK Pandey,HH Pandya,0.222222222222222,0.555555555555556,0.111111111111111,0,0,0.111111111111111,2.0,1.0
8231,9451,MK Pandey,Swapnil Singh,1,0,0,0,0,0,0.0,1.0
8232,9384,MK Pandey,KMDN Kulasekara,0.5,0.25,0.25,0,0,0,0.0,1.0
8233,9385,MK Pandey,KV Sharma,0.395348837209302,0.441860465116279,0.0232558139534884,0,0.0697674418604651,0.0697674418604651,3.0,1.0
8234,9322,MK Pandey,AB McDonald,0.5,0.166666666666667,0,0,0.166666666666667,0.166666666666667,4.0,1.0
8235,9369,MK Pandey,J Theron,0.5,0,0,0,0.5,0,4.0,1.0
8236,9336,MK Pandey,Bipul Sharma,0.333333333333333,0.461538461538462,0.102564102564103,0,0,0.102564102564103,4.0,1.0
8237,9355,MK Pandey,GJ Maxwell,0.4,0.6,0,0,0,0,4.0,1.0
8238,9427,MK Pandey,RN ten Doeschate,0,0.75,0.25,0,0,0,0.0,1.0
8239,9444,MK Pandey,SL Malinga,0.51219512195122,0.390243902439024,0.024390243902439,0,0,0.0731707317073171,6.0,1.0
8240,9424,MK Pandey,Rashid Khan,0.375,0.5,0.125,0,0,0,2.0,1.0
8241,9321,MK Pandey,AB Dinda,0.583333333333333,0,0.166666666666667,0,0.25,0,5.0,1.0
8242,9419,MK Pandey,R Dhawan,0.1875,0.5625,0.125,0,0.125,0,4.0,1.0
8243,9393,MK Pandey,MA Starc,0.5,0.333333333333333,0,0,0.166666666666667,0,2.0,1.0
8244,9411,MK Pandey,PC Valthaty,0.25,0.5,0.25,0,0,0,0.0,1.0
8245,9445,MK Pandey,SMSM Senanayake,0.2,0.8,0,0,0,0,0.0,1.0
8246,9382,MK Pandey,Karanveer Singh,0.333333333333333,0.333333333333333,0,0,0.142857142857143,0.19047619047619,4.0,1.0
8247,9332,MK Pandey,BA Stokes,0.333333333333333,0.666666666666667,0,0,0,0,4.0,1.0
8248,9344,MK Pandey,DE Bollinger,0,0,0,0,0,0,2.0,1.0
8249,9418,MK Pandey,R Bhatia,0.266666666666667,0.533333333333333,0.133333333333333,0,0,0.0666666666666667,5.0,1.0
8250,9431,MK Pandey,S Badree,0.4,0.4,0.1,0,0.1,0,4.0,1.0
8251,9367,MK Pandey,J Suchith,0.125,0.25,0.375,0,0.125,0.125,4.0,1.0
8252,9456,MK Pandey,UT Yadav,0.333333333333333,0.366666666666667,0.0333333333333333,0,0.233333333333333,0.0333333333333333,6.0,1.0
8253,9326,MK Pandey,Ankit Sharma,0.666666666666667,0.333333333333333,0,0,0,0,4.0,1.0
8254,9391,MK Pandey,M Morkel,0.230769230769231,0.538461538461538,0.0769230769230769,0,0.0769230769230769,0.0769230769230769,5.0,1.0
8255,9422,MK Pandey,R Vinay Kumar,0.142857142857143,0.714285714285714,0,0.142857142857143,0,0,6.0,1.0
8256,9374,MK Pandey,JH Kallis,0.411764705882353,0.294117647058824,0,0,0.294117647058824,0,5.0,1.0
8257,9381,MK Pandey,Kamran Khan,1,0,0,0,0,0,0.0,1.0
8258,9314,MK Pandey,A Mishra,0.408163265306122,0.387755102040816,0.0408163265306122,0,0.0816326530612245,0.0816326530612245,1.0,1.0
8259,9375,MK Pandey,JJ Bumrah,0.0666666666666667,0.533333333333333,0.133333333333333,0,0.2,0.0666666666666667,3.0,1.0
8260,9405,MK Pandey,NLTC Perera,0.375,0.375,0.125,0,0.125,0,2.0,1.0
8261,9462,MK Pandey,YS Chahal,0.44,0.4,0.08,0,0.04,0.04,3.0,1.0
8262,9345,MK Pandey,DJ Bravo,0.416666666666667,0.25,0.166666666666667,0,0.0833333333333333,0.0833333333333333,1.0,1.0
8263,9387,MK Pandey,LMP Simmons,0,0.666666666666667,0.333333333333333,0,0,0,0.0,1.0
8264,9388,MK Pandey,LR Shukla,0.25,0.5,0,0,0.25,0,4.0,1.0
8265,9319,MK Pandey,A Zampa,0.5,0.5,0,0,0,0,4.0,1.0
8266,9390,MK Pandey,M de Lange,0.333333333333333,0.555555555555556,0,0,0.111111111111111,0,0.0,1.0
8267,9435,MK Pandey,S Sreesanth,0.5,0.333333333333333,0.0833333333333333,0,0.0833333333333333,0,2.0,1.0
8268,9342,MK Pandey,CL White,0.75,0.25,0,0,0,0,0.0,1.0
8269,9361,MK Pandey,I Sharma,0.714285714285714,0.171428571428571,0.0285714285714286,0.0285714285714286,0.0571428571428571,0,5.0,1.0
8270,9394,MK Pandey,MC Henriques,0.111111111111111,0.740740740740741,0.0740740740740741,0,0.037037037037037,0.037037037037037,2.0,1.0
8271,9386,MK Pandey,L Balaji,0.347826086956522,0.391304347826087,0.0869565217391304,0,0.173913043478261,0,5.0,1.0
8272,9447,MK Pandey,Sohail Tanvir,0.75,0.25,0,0,0,0,4.0,1.0
8273,9357,MK Pandey,Harbhajan Singh,0.378787878787879,0.515151515151515,0.0151515151515152,0,0.0606060606060606,0.0303030303030303,1.0,1.0
8274,9350,MK Pandey,DP Nannes,0.375,0.375,0.125,0.125,0,0,2.0,1.0
8275,9452,MK Pandey,T Shamsi,0.25,0.5,0.25,0,0,0,0.0,1.0
8276,9338,MK Pandey,CH Gayle,0,1,0,0,0,0,2.0,1.0
8277,9400,MK Pandey,Mohammed Shami,0.481481481481481,0.296296296296296,0.148148148148148,0,0.0740740740740741,0,2.0,1.0
8278,9446,MK Pandey,SN Thakur,0.272727272727273,0.454545454545455,0,0,0.272727272727273,0,2.0,1.0
8279,9439,MK Pandey,SB Jakati,0.333333333333333,0.333333333333333,0.222222222222222,0,0.111111111111111,0,3.0,1.0
8280,9433,MK Pandey,S Nadeem,0.285714285714286,0.535714285714286,0.0357142857142857,0.0357142857142857,0.107142857142857,0,3.0,1.0
8281,9458,MK Pandey,Washington Sundar,0,1,0,0,0,0,4.0,1.0
8282,9358,MK Pandey,Harmeet Singh,0.6,0.2,0,0,0.2,0,2.0,1.0
8283,9455,MK Pandey,TL Suman,0.166666666666667,0,0.5,0,0,0.333333333333333,0.0,1.0
8284,9356,MK Pandey,Gurkeerat Singh,0.6,0.4,0,0,0,0,0.0,1.0
8285,9441,MK Pandey,SK Raina,0.142857142857143,0.714285714285714,0.142857142857143,0,0,0,2.0,1.0
8286,9459,MK Pandey,WD Parnell,0,1,0,0,0,0,2.0,1.0
8287,9463,MK Pandey,Yuvraj Singh,0.5,0.166666666666667,0.166666666666667,0,0,0.166666666666667,2.0,1.0
8288,9331,MK Pandey,BA Bhatt,0.333333333333333,0.666666666666667,0,0,0,0,4.0,1.0
8289,9337,MK Pandey,BW Hilfenhaus,0,1,0,0,0,0,4.0,1.0
8290,9457,MK Pandey,VR Aaron,0.222222222222222,0.666666666666667,0,0,0.111111111111111,0,2.0,1.0
8291,9429,MK Pandey,RS Bopara,0,1,0,0,0,0,4.0,1.0
8292,9415,MK Pandey,PP Ojha,0.385964912280702,0.421052631578947,0.0701754385964912,0,0.0701754385964912,0.0526315789473684,5.0,1.0
8293,9343,MK Pandey,CRD Fernando,0.75,0,0,0,0.25,0,4.0,1.0
8294,9399,MK Pandey,MM Sharma,0.333333333333333,0.571428571428571,0,0,0.0952380952380952,0,5.0,1.0
8295,9389,MK Pandey,M Ashwin,0,1,0,0,0,0,4.0,1.0
8296,9323,MK Pandey,AD Mathews,0.285714285714286,0.571428571428571,0,0,0,0.142857142857143,2.0,1.0
8297,9449,MK Pandey,SR Watson,0.421052631578947,0.315789473684211,0.0526315789473684,0,0.157894736842105,0.0526315789473684,6.0,1.0
8298,9362,MK Pandey,IC Pandey,0.555555555555556,0.333333333333333,0,0,0.111111111111111,0,4.0,1.0
8299,9352,MK Pandey,DS Kulkarni,0.357142857142857,0.642857142857143,0,0,0,0,5.0,1.0
8300,9428,MK Pandey,RP Singh,0.1,0.5,0.1,0,0.2,0.1,5.0,1.0
8301,9397,MK Pandey,MJ McClenaghan,0.4,0.3,0,0,0.15,0.15,3.0,1.0
8302,9432,MK Pandey,S Kaul,0.125,0.375,0.25,0,0.25,0,2.0,1.0
8303,9316,MK Pandey,A Nehra,0.583333333333333,0.25,0,0,0.166666666666667,0,5.0,1.0
8304,9453,MK Pandey,T Thushara,0.75,0.25,0,0,0,0,0.0,1.0
8305,9365,MK Pandey,Iqbal Abdulla,0.454545454545455,0.454545454545455,0,0,0.0909090909090909,0,2.0,1.0
8306,9363,MK Pandey,IK Pathan,0.451612903225806,0.258064516129032,0.0645161290322581,0,0.0967741935483871,0.129032258064516,6.0,1.0
8307,9409,MK Pandey,P Negi,0.285714285714286,0.642857142857143,0.0714285714285714,0,0,0,2.0,1.0
8308,9313,MK Pandey,A Ashish Reddy,0,1,0,0,0,0,4.0,1.0
8309,9346,MK Pandey,DJ Hooda,0,1,0,0,0,0,4.0,1.0
8310,9364,MK Pandey,Imran Tahir,0.3125,0.5,0.0625,0,0,0.125,2.0,1.0
8311,9396,MK Pandey,MJ Henry,1,0,0,0,0,0,0.0,1.0
8312,9368,MK Pandey,J Syed Mohammad,0.6,0.2,0,0,0.2,0,4.0,1.0
8313,9438,MK Pandey,Sandeep Sharma,0.379310344827586,0.241379310344828,0.103448275862069,0.0344827586206897,0.241379310344828,0,3.0,1.0
8314,9413,MK Pandey,PJ Sangwan,0,1,0,0,0,0,2.0,1.0
8315,9325,MK Pandey,AN Ahmed,0.6,0.2,0.1,0,0.1,0,4.0,1.0
8316,9423,MK Pandey,RA Jadeja,0.333333333333333,0.6,0.0666666666666667,0,0,0,6.0,1.0
8317,9327,MK Pandey,Anureet Singh,0.25,0.5,0,0,0.25,0,4.0,1.0
8318,9407,MK Pandey,P Awana,0.235294117647059,0.352941176470588,0.117647058823529,0,0.117647058823529,0.117647058823529,2.0,1.0
8319,9437,MK Pandey,SA Abbott,0,0.333333333333333,0,0,0.666666666666667,0,,1.0
8320,9349,MK Pandey,DL Vettori,0.5,0.4,0,0,0.1,0,2.0,1.0
8321,9443,MK Pandey,SK Warne,0.5,0.25,0,0,0.25,0,3.0,1.0
8322,9378,MK Pandey,JP Faulkner,0.0909090909090909,0.727272727272727,0,0,0.0909090909090909,0.0909090909090909,3.0,1.0
8323,9434,MK Pandey,S Narwal,0.5,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.0,1.0
8324,9318,MK Pandey,A Symonds,0.368421052631579,0.526315789473684,0.0526315789473684,0,0,0.0526315789473684,2.0,1.0
8325,9354,MK Pandey,DW Steyn,0.5,0.375,0,0,0.125,0,5.0,1.0
8326,9370,MK Pandey,JA Morkel,0.375,0.25,0.0833333333333333,0,0.291666666666667,0,5.0,1.0
8327,9333,MK Pandey,Basil Thampi,0.375,0.25,0.25,0,0.125,0,4.0,1.0
8328,9426,MK Pandey,RJ Harris,0.619047619047619,0.19047619047619,0.0952380952380952,0,0.0952380952380952,0,2.0,1.0
8329,9339,MK Pandey,CH Morris,0.388888888888889,0.388888888888889,0.111111111111111,0,0.111111111111111,0,3.0,1.0
8330,9353,MK Pandey,DT Christian,0.6,0.2,0,0,0.2,0,2.0,1.0
8331,9450,MK Pandey,ST Jayasuriya,0,0.75,0,0,0.25,0,4.0,1.0
8332,9376,MK Pandey,JO Holder,0.666666666666667,0.333333333333333,0,0,0,0,4.0,1.0
8333,9414,MK Pandey,PP Chawla,0.333333333333333,0.444444444444444,0.111111111111111,0,0.111111111111111,0,1.0,1.0
8334,9460,MK Pandey,YA Abdulla,0.5,0.5,0,0,0,0,4.0,1.0
8335,9315,MK Pandey,A Mithun,0.5,0.5,0,0,0,0,4.0,1.0
8336,9373,MK Pandey,JDS Neesham,0.428571428571429,0.285714285714286,0,0,0.285714285714286,0,0.0,1.0
8337,9398,MK Pandey,MM Patel,0.304347826086957,0.304347826086957,0.0869565217391304,0,0.260869565217391,0.0434782608695652,3.0,1.0
8338,9408,MK Pandey,P Kumar,0.625,0.3125,0.0625,0,0,0,1.0,1.0
8339,9377,MK Pandey,JP Duminy,0.333333333333333,0.285714285714286,0.0476190476190476,0,0.238095238095238,0.0952380952380952,2.0,1.0
8340,9412,MK Pandey,PJ Cummins,0.222222222222222,0.555555555555556,0.111111111111111,0,0.111111111111111,0,4.0,1.0
8341,9416,MK Pandey,PV Tambe,0.428571428571429,0.285714285714286,0,0,0.142857142857143,0.142857142857143,2.0,1.0
8342,9340,MK Pandey,CJ Anderson,0.352941176470588,0.294117647058824,0.0588235294117647,0,0.176470588235294,0.117647058823529,4.0,1.0
8343,9404,MK Pandey,Mustafizur Rahman,0.166666666666667,0.555555555555556,0.0555555555555556,0.0555555555555556,0.166666666666667,0,2.0,1.0
8344,9464,MK Pandey,Z Khan,0.5,0.342105263157895,0.0789473684210526,0,0.0789473684210526,0,6.0,1.0
8345,9341,MK Pandey,CJ Jordan,0.333333333333333,0.666666666666667,0,0,0,0,4.0,1.0
8346,9395,MK Pandey,MG Johnson,0.363636363636364,0.454545454545455,0.0454545454545455,0,0.136363636363636,0,3.0,1.0
8347,14502,SP Fleming,YK Pathan,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,3.0,7.0
8348,14480,SP Fleming,AB Agarkar,0.5,0.333333333333333,0,0,0.166666666666667,0,2.0,7.0
8349,14481,SP Fleming,AB Dinda,0.2,0.6,0,0,0.2,0,5.0,7.0
8350,14486,SP Fleming,GD McGrath,0.7,0.2,0,0.1,0,0,4.0,7.0
8351,14478,SP Fleming,A Kumble,0.5,0.3,0.1,0,0.1,0,2.0,7.0
8352,14493,SP Fleming,R Vinay Kumar,0.416666666666667,0.333333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,6.0,7.0
8353,14489,SP Fleming,JH Kallis,0.25,0.75,0,0,0,0,5.0,7.0
8354,14483,SP Fleming,DJ Bravo,0.571428571428571,0.142857142857143,0,0,0.285714285714286,0,1.0,7.0
8355,14495,SP Fleming,S Sreesanth,1,0,0,0,0,0,2.0,7.0
8356,14487,SP Fleming,I Sharma,0.4,0.2,0,0,0.4,0,5.0,7.0
8357,14498,SP Fleming,Shoaib Malik,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.0,7.0
8358,14500,SP Fleming,Sohail Tanvir,1,0,0,0,0,0,4.0,7.0
8359,14496,SP Fleming,SB Styris,0.666666666666667,0.333333333333333,0,0,0,0,4.0,7.0
8360,14485,SP Fleming,DS Kulkarni,0.5,0.125,0.125,0,0.25,0,5.0,7.0
8361,14494,SP Fleming,RP Singh,0.555555555555556,0.222222222222222,0,0,0.222222222222222,0,5.0,7.0
8362,14482,SP Fleming,B Akhil,0.333333333333333,0.666666666666667,0,0,0,0,0.0,7.0
8363,14479,SP Fleming,A Nehra,0.5,0.5,0,0,0,0,5.0,7.0
8364,14499,SP Fleming,SM Pollock,0.666666666666667,0.25,0.0833333333333333,0,0,0,4.0,7.0
8365,14488,SP Fleming,IK Pathan,0.5,0.5,0,0,0,0,6.0,7.0
8366,14484,SP Fleming,DP Vijaykumar,0.6,0.0666666666666667,0.133333333333333,0,0.2,0,0.0,7.0
8367,14492,SP Fleming,PJ Sangwan,0,0.625,0.125,0,0.25,0,2.0,7.0
8368,14501,SP Fleming,VY Mahesh,0.454545454545455,0.181818181818182,0,0,0.363636363636364,0,4.0,7.0
8369,14490,SP Fleming,Mohammad Asif,0.555555555555556,0.111111111111111,0.222222222222222,0,0.111111111111111,0,4.0,7.0
8370,14491,SP Fleming,P Kumar,0.636363636363636,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,1.0,7.0
8371,14497,SP Fleming,Shoaib Akhtar,0.4,0,0.2,0,0.4,0,0.0,7.0
8372,16355,W Jaffer,Joginder Sharma,0,0.666666666666667,0,0,0,0.333333333333333,4.0,7.0
8373,16346,W Jaffer,A Singh,0.666666666666667,0.333333333333333,0,0,0,0,4.0,7.0
8374,16347,W Jaffer,AB Agarkar,0,1,0,0,0,0,2.0,7.0
8375,16358,W Jaffer,MS Gony,0.375,0.25,0.125,0,0.25,0,2.0,7.0
8376,16348,W Jaffer,AB Dinda,0.818181818181818,0.181818181818182,0,0,0,0,5.0,7.0
8377,16351,W Jaffer,GD McGrath,0.5,0.5,0,0,0,0,4.0,7.0
8378,16363,W Jaffer,SB Bangar,0,0.666666666666667,0,0,0.333333333333333,0,0.0,7.0
8379,16356,W Jaffer,M Morkel,0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,0,5.0,7.0
8380,16359,W Jaffer,P Amarnath,0.142857142857143,0.285714285714286,0,0.142857142857143,0.428571428571429,0,0.0,7.0
8381,16349,W Jaffer,DJ Bravo,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,1.0,7.0
8382,16362,W Jaffer,S Sreesanth,1,0,0,0,0,0,2.0,7.0
8383,16352,W Jaffer,I Sharma,0.666666666666667,0.166666666666667,0.166666666666667,0,0,0,5.0,7.0
8384,16360,W Jaffer,PP Ojha,0.2,0.8,0,0,0,0,5.0,7.0
8385,16364,W Jaffer,SB Styris,0.375,0.375,0.25,0,0,0,4.0,7.0
8386,16361,W Jaffer,RP Singh,0.4,0.4,0,0,0.2,0,5.0,7.0
8387,16350,W Jaffer,DP Vijaykumar,0.555555555555556,0.222222222222222,0,0,0.222222222222222,0,0.0,7.0
8388,16354,W Jaffer,JDP Oram,0.666666666666667,0.333333333333333,0,0,0,0,4.0,7.0
8389,16353,W Jaffer,JA Morkel,0.444444444444444,0.444444444444444,0,0,0,0.111111111111111,5.0,7.0
8390,16357,W Jaffer,Mohammad Asif,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,4.0,7.0
8391,16366,W Jaffer,Z Khan,0.857142857142857,0,0.142857142857143,0,0,0,6.0,7.0
8392,16365,W Jaffer,Shahid Afridi,0.428571428571429,0.285714285714286,0,0,0.285714285714286,0,0.0,7.0
8393,9208,Misbah-ul-Haq,M Muralitharan,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,3.0,7.0
8394,9209,Misbah-ul-Haq,MF Maharoof,0.333333333333333,0.666666666666667,0,0,0,0,4.0,7.0
8395,9205,Misbah-ul-Haq,GD McGrath,0,1,0,0,0,0,4.0,7.0
8396,9217,Misbah-ul-Haq,SB Bangar,0.555555555555556,0.333333333333333,0.111111111111111,0,0,0,0.0,7.0
8397,9204,Misbah-ul-Haq,Gagandeep Singh,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.0,7.0
8398,9214,Misbah-ul-Haq,R Bhatia,0.2,0.3,0.1,0,0.1,0.3,5.0,7.0
8399,9216,Misbah-ul-Haq,S Sreesanth,0.142857142857143,0.285714285714286,0,0,0.428571428571429,0.142857142857143,2.0,7.0
8400,9207,Misbah-ul-Haq,L Balaji,0.666666666666667,0.333333333333333,0,0,0,0,5.0,7.0
8401,9220,Misbah-ul-Haq,Y Venugopal Rao,0,0.2,0.2,0,0.4,0.2,4.0,7.0
8402,9213,Misbah-ul-Haq,PP Ojha,0,1,0,0,0,0,5.0,7.0
8403,9201,Misbah-ul-Haq,CRD Fernando,1,0,0,0,0,0,4.0,7.0
8404,9215,Misbah-ul-Haq,RP Singh,0.333333333333333,0.5,0,0,0.166666666666667,0,5.0,7.0
8405,9206,Misbah-ul-Haq,IK Pathan,0,1,0,0,0,0,6.0,7.0
8406,9203,Misbah-ul-Haq,DP Vijaykumar,0.6,0.3,0,0,0.1,0,0.0,7.0
8407,9211,Misbah-ul-Haq,PJ Sangwan,0.2,0.2,0.2,0,0.2,0.2,2.0,7.0
8408,9202,Misbah-ul-Haq,DB Ravi Teja,1,0,0,0,0,0,0.0,7.0
8409,9219,Misbah-ul-Haq,VY Mahesh,0.333333333333333,0.666666666666667,0,0,0,0,4.0,7.0
8410,9212,Misbah-ul-Haq,PP Chawla,1,0,0,0,0,0,1.0,7.0
8411,9210,Misbah-ul-Haq,MM Patel,1,0,0,0,0,0,3.0,7.0
