"","batsman","bowler","P0","P1","P2","P3","P4","P6"
"1299","AM Rahane","A Mishra",0.347222222222222,0.430555555555556,0.111111111111111,0,0.0694444444444444,0.0416666666666667
"1300","AM Rahane","A Mithun",0.363636363636364,0.363636363636364,0.0909090909090909,0,0.0909090909090909,0.0909090909090909
"1301","AM Rahane","A Nehra",0.386363636363636,0.340909090909091,0.0454545454545455,0,0.227272727272727,0
"1302","AM Rahane","AA Kazi",0,0.5,0.25,0,0,0.25
"1303","AM Rahane","AB Agarkar",0.424242424242424,0.333333333333333,0.0606060606060606,0,0.181818181818182,0
"1304","AM Rahane","AB Dinda",0.6,0.333333333333333,0,0,0.0666666666666667,0
"1305","AM Rahane","AC Thomas",0,1,0,0,0,0
"1306","AM Rahane","AD Mathews",0.295454545454545,0.454545454545455,0.159090909090909,0,0.0681818181818182,0.0227272727272727
"1307","AM Rahane","AD Russell",0.473684210526316,0.368421052631579,0,0,0.157894736842105,0
"1308","AM Rahane","AF Milne",0.454545454545455,0.363636363636364,0,0,0.181818181818182,0
"1309","AM Rahane","AM Salvi",0.166666666666667,0.666666666666667,0,0,0,0.166666666666667
"1310","AM Rahane","Anand Rajan",0.222222222222222,0.555555555555556,0,0,0.222222222222222,0
"1311","AM Rahane","Ankit Sharma",0.375,0.5,0,0,0.125,0
"1312","AM Rahane","Anureet Singh",0.454545454545455,0.454545454545455,0,0,0,0.0909090909090909
"1313","AM Rahane","AR Patel",0.266666666666667,0.566666666666667,0.1,0,0.0666666666666667,0
"1314","AM Rahane","Azhar Mahmood",0.428571428571429,0.428571428571429,0,0,0.0952380952380952,0.0476190476190476
"1315","AM Rahane","B Kumar",0.56,0.253333333333333,0.04,0,0.146666666666667,0
"1316","AM Rahane","B Lee",0.875,0.125,0,0,0,0
"1317","AM Rahane","BE Hendricks",0.2,0.6,0,0.2,0,0
"1318","AM Rahane","Bipul Sharma",0.518518518518518,0.481481481481481,0,0,0,0
"1319","AM Rahane","BJ Rohrer",0,0.5,0,0,0.5,0
"1320","AM Rahane","BW Hilfenhaus",0.529411764705882,0.352941176470588,0.0588235294117647,0,0.0588235294117647,0
"1321","AM Rahane","C de Grandhomme",0.166666666666667,0.833333333333333,0,0,0,0
"1322","AM Rahane","CH Gayle",0,1,0,0,0,0
"1323","AM Rahane","CH Morris",0.333333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667,0
"1324","AM Rahane","CJ Anderson",0,0.666666666666667,0,0,0.333333333333333,0
"1325","AM Rahane","CJ Jordan",0.2,0.4,0.2,0,0.1,0.1
"1326","AM Rahane","CR Brathwaite",0,0.6,0.2,0,0.2,0
"1327","AM Rahane","CR Woakes",0.285714285714286,0.428571428571429,0,0,0.142857142857143,0.142857142857143
"1328","AM Rahane","D du Preez",1,0,0,0,0,0
"1329","AM Rahane","D Wiese",0.2,0.4,0.2,0,0.2,0
"1330","AM Rahane","DE Bollinger",0.555555555555556,0.333333333333333,0.111111111111111,0,0,0
"1331","AM Rahane","DJ Bravo",0.185185185185185,0.333333333333333,0.185185185185185,0,0.259259259259259,0.037037037037037
"1332","AM Rahane","DJG Sammy",0.384615384615385,0.461538461538462,0.153846153846154,0,0,0
"1333","AM Rahane","DL Vettori",0.2,0.733333333333333,0.0666666666666667,0,0,0
"1334","AM Rahane","DP Nannes",0,0.714285714285714,0,0,0.285714285714286,0
"1335","AM Rahane","DS Kulkarni",0.555555555555556,0.296296296296296,0.037037037037037,0.037037037037037,0.0740740740740741,0
"1336","AM Rahane","DT Christian",0,0.6,0,0,0.4,0
"1337","AM Rahane","DW Steyn",0.65625,0.25,0.03125,0,0.0625,0
"1338","AM Rahane","GJ Maxwell",0.222222222222222,0.555555555555556,0.111111111111111,0,0,0.111111111111111
"1339","AM Rahane","GS Sandhu",0.25,0.25,0.25,0,0.25,0
"1340","AM Rahane","Harbhajan Singh",0.266666666666667,0.633333333333333,0.0666666666666667,0,0.0333333333333333,0
"1341","AM Rahane","Harmeet Singh",0.307692307692308,0.384615384615385,0.0769230769230769,0,0.230769230769231,0
"1342","AM Rahane","HH Pandya",0.111111111111111,0.444444444444444,0.0555555555555556,0,0.222222222222222,0.166666666666667
"1343","AM Rahane","HV Patel",0.285714285714286,0.571428571428571,0,0,0.142857142857143,0
"1344","AM Rahane","I Sharma",0.470588235294118,0.352941176470588,0.0588235294117647,0,0.0882352941176471,0.0294117647058824
"1345","AM Rahane","IC Pandey",0.4,0.3,0,0.1,0.2,0
"1346","AM Rahane","IK Pathan",0.333333333333333,0.454545454545455,0.0303030303030303,0,0.151515151515152,0.0303030303030303
"1347","AM Rahane","Imran Tahir",0.318181818181818,0.681818181818182,0,0,0,0
"1348","AM Rahane","Iqbal Abdulla",0.133333333333333,0.6,0.133333333333333,0,0.0666666666666667,0.0666666666666667
"1349","AM Rahane","J Suchith",0.214285714285714,0.5,0.214285714285714,0,0.0714285714285714,0
"1350","AM Rahane","J Yadav",0.461538461538462,0.461538461538462,0,0,0.0769230769230769,0
"1351","AM Rahane","JA Morkel",0.45,0.25,0.1,0,0.2,0
"1352","AM Rahane","JD Ryder",0,1,0,0,0,0
"1353","AM Rahane","JD Unadkat",0.5,0.285714285714286,0.0714285714285714,0,0.0714285714285714,0.0714285714285714
"1354","AM Rahane","JE Taylor",0,0.5,0,0,0.5,0
"1355","AM Rahane","JEC Franklin",0.25,0.5,0,0,0.25,0
"1356","AM Rahane","JH Kallis",0.222222222222222,0.611111111111111,0.111111111111111,0,0.0555555555555556,0
"1357","AM Rahane","JJ Bumrah",0.347826086956522,0.391304347826087,0.0434782608695652,0.0869565217391304,0.130434782608696,0
"1358","AM Rahane","JO Holder",0.454545454545455,0.363636363636364,0.0909090909090909,0,0.0909090909090909,0
"1359","AM Rahane","JP Duminy",0.263157894736842,0.578947368421053,0,0,0.157894736842105,0
"1360","AM Rahane","JP Faulkner",0.352941176470588,0.411764705882353,0.117647058823529,0,0.117647058823529,0
"1361","AM Rahane","K Upadhyay",0.363636363636364,0.363636363636364,0,0,0.181818181818182,0.0909090909090909
"1362","AM Rahane","KA Pollard",0.5,0.375,0,0,0.125,0
"1363","AM Rahane","Karanveer Singh",0,1,0,0,0,0
"1364","AM Rahane","KH Pandya",0.272727272727273,0.545454545454545,0,0,0.136363636363636,0.0454545454545455
"1365","AM Rahane","KJ Abbott",0.5,0.25,0,0,0.25,0
"1366","AM Rahane","KMDN Kulasekara",0,0,0,0,1,0
"1367","AM Rahane","KP Appanna",0.285714285714286,0.428571428571429,0.285714285714286,0,0,0
"1368","AM Rahane","Kuldeep Yadav",0.5,0.333333333333333,0,0,0.166666666666667,0
"1369","AM Rahane","KV Sharma",0.340909090909091,0.409090909090909,0.136363636363636,0,0.0909090909090909,0.0227272727272727
"1370","AM Rahane","KW Richardson",0.5,0.333333333333333,0,0,0.166666666666667,0
"1371","AM Rahane","L Balaji",0.615384615384615,0.230769230769231,0.0769230769230769,0,0.0769230769230769,0
"1372","AM Rahane","LR Shukla",0,1,0,0,0,0
"1373","AM Rahane","M Kartik",0.285714285714286,0.5,0.214285714285714,0,0,0
"1374","AM Rahane","M Morkel",0.463768115942029,0.260869565217391,0.072463768115942,0.0289855072463768,0.130434782608696,0.0434782608695652
"1375","AM Rahane","M Muralitharan",0.357142857142857,0.428571428571429,0,0,0.0714285714285714,0.142857142857143
"1376","AM Rahane","MA Starc",0.541666666666667,0.25,0.0416666666666667,0,0.166666666666667,0
"1377","AM Rahane","MC Henriques",0.25,0.5,0,0,0,0.25
"1378","AM Rahane","MG Johnson",0.381818181818182,0.272727272727273,0.0545454545454545,0.0181818181818182,0.254545454545455,0.0181818181818182
"1379","AM Rahane","MJ McClenaghan",0.439024390243902,0.24390243902439,0.0487804878048781,0,0.219512195121951,0.0487804878048781
"1380","AM Rahane","MK Tiwary",0,0,0,0,1,0
"1381","AM Rahane","MM Patel",0.428571428571429,0.285714285714286,0,0,0.142857142857143,0.142857142857143
"1382","AM Rahane","MM Sharma",0.314285714285714,0.314285714285714,0.171428571428571,0.0285714285714286,0.114285714285714,0.0571428571428571
"1383","AM Rahane","Mohammed Shami",0.32258064516129,0.290322580645161,0.0645161290322581,0,0.258064516129032,0.0645161290322581
"1384","AM Rahane","MR Marsh",0,0.666666666666667,0,0,0.333333333333333,0
"1385","AM Rahane","MS Gony",0.428571428571429,0.285714285714286,0.142857142857143,0,0,0.142857142857143
"1386","AM Rahane","NLTC Perera",0,1,0,0,0,0
"1387","AM Rahane","NM Coulter-Nile",0.323529411764706,0.382352941176471,0.0588235294117647,0,0.147058823529412,0.0882352941176471
"1388","AM Rahane","P Awana",0.36,0.32,0.12,0,0.16,0.04
"1389","AM Rahane","P Kumar",0.573770491803279,0.327868852459016,0,0,0.0983606557377049,0
"1390","AM Rahane","P Negi",0.296296296296296,0.62962962962963,0.0740740740740741,0,0,0
"1391","AM Rahane","P Suyal",0.333333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667,0
"1392","AM Rahane","Parvez Rasool",0,0.8,0,0,0.2,0
"1393","AM Rahane","PC Valthaty",0.25,0.25,0,0,0.25,0.25
"1394","AM Rahane","PJ Cummins",0,1,0,0,0,0
"1395","AM Rahane","PJ Sangwan",0.705882352941177,0,0.117647058823529,0,0.176470588235294,0
"1396","AM Rahane","PP Chawla",0.258064516129032,0.435483870967742,0.0806451612903226,0.0161290322580645,0.17741935483871,0.032258064516129
"1397","AM Rahane","PP Ojha",0.111111111111111,0.722222222222222,0,0,0.0555555555555556,0.111111111111111
"1398","AM Rahane","PV Tambe",0.8,0,0,0,0.2,0
"1399","AM Rahane","R Ashwin",0.444444444444444,0.407407407407407,0.037037037037037,0,0.111111111111111,0
"1400","AM Rahane","R Bhatia",0.307692307692308,0.692307692307692,0,0,0,0
"1401","AM Rahane","R Dhawan",0.611111111111111,0.222222222222222,0.0555555555555556,0,0.111111111111111,0
"1402","AM Rahane","R Rampaul",0.714285714285714,0.142857142857143,0.0714285714285714,0,0,0.0714285714285714
"1403","AM Rahane","R Sathish",0.1,0.8,0.1,0,0,0
"1404","AM Rahane","R Sharma",0.37037037037037,0.444444444444444,0.037037037037037,0.037037037037037,0.111111111111111,0
"1405","AM Rahane","R Shukla",0.428571428571429,0.142857142857143,0.0714285714285714,0,0.357142857142857,0
"1406","AM Rahane","R Tewatia",0.5,0.5,0,0,0,0
"1407","AM Rahane","R Vinay Kumar",0.370967741935484,0.354838709677419,0.129032258064516,0,0.112903225806452,0.032258064516129
"1408","AM Rahane","RA Jadeja",0.25,0.7,0.05,0,0,0
"1409","AM Rahane","Rashid Khan",0,1,0,0,0,0
"1410","AM Rahane","RE van der Merwe",0.307692307692308,0.538461538461538,0.0769230769230769,0,0.0769230769230769,0
"1411","AM Rahane","RJ Harris",0.625,0.25,0,0,0.125,0
"1412","AM Rahane","RP Singh",0.724137931034483,0.137931034482759,0,0,0.137931034482759,0
"1413","AM Rahane","RS Bopara",0.538461538461538,0.307692307692308,0,0,0.153846153846154,0
"1414","AM Rahane","S Aravind",0.296296296296296,0.296296296296296,0,0,0.37037037037037,0.037037037037037
"1415","AM Rahane","S Badree",0.416666666666667,0.416666666666667,0.0833333333333333,0,0.0833333333333333,0
"1416","AM Rahane","S Gopal",0.3125,0.4375,0.1875,0,0.0625,0
"1417","AM Rahane","S Kaul",0.142857142857143,0.714285714285714,0.0714285714285714,0,0.0714285714285714,0
"1418","AM Rahane","S Kaushik",0.4,0.4,0,0,0.2,0
"1419","AM Rahane","S Nadeem",0.294117647058824,0.568627450980392,0.0392156862745098,0,0.0784313725490196,0.0196078431372549
"1420","AM Rahane","S Narwal",0.666666666666667,0.166666666666667,0,0,0.166666666666667,0
"1421","AM Rahane","S Sreesanth",0.4,0.2,0.2,0,0.2,0
"1422","AM Rahane","Sandeep Sharma",0.565217391304348,0.282608695652174,0.0652173913043478,0,0.0869565217391304,0
"1423","AM Rahane","SB Bangar",1,0,0,0,0,0
"1424","AM Rahane","SB Jakati",0.25,0.375,0.0625,0.0625,0.25,0
"1425","AM Rahane","Shakib Al Hasan",0.269230769230769,0.615384615384615,0.0384615384615385,0,0.0769230769230769,0
"1426","AM Rahane","Shivam Sharma",0.142857142857143,0.428571428571429,0.285714285714286,0,0,0.142857142857143
"1427","AM Rahane","SK Trivedi",0.5,0.5,0,0,0,0
"1428","AM Rahane","SK Warne",0.666666666666667,0.333333333333333,0,0,0,0
"1429","AM Rahane","SL Malinga",0.509803921568627,0.294117647058824,0.0784313725490196,0,0.117647058823529,0
"1430","AM Rahane","SMSM Senanayake",0.75,0.25,0,0,0,0
"1431","AM Rahane","SP Narine",0.375,0.45,0.05,0,0.125,0
"1432","AM Rahane","SR Watson",0.375,0.3125,0.0625,0,0.25,0
"1433","AM Rahane","STR Binny",0.352941176470588,0.352941176470588,0,0,0.294117647058824,0
"1434","AM Rahane","Swapnil Singh",0,0.666666666666667,0.333333333333333,0,0,0
"1435","AM Rahane","T Natarajan",1,0,0,0,0,0
"1436","AM Rahane","T Shamsi",0.454545454545455,0.363636363636364,0,0,0.181818181818182,0
"1437","AM Rahane","TA Boult",0.571428571428571,0.142857142857143,0.0714285714285714,0,0.214285714285714,0
"1438","AM Rahane","TG Southee",0.5,0.285714285714286,0,0.0714285714285714,0.0714285714285714,0.0714285714285714
"1439","AM Rahane","UT Yadav",0.38,0.44,0.04,0,0.08,0.06
"1440","AM Rahane","V Kohli",0.333333333333333,0.5,0,0,0.166666666666667,0
"1441","AM Rahane","V Shankar",0.5,0.5,0,0,0,0
"1442","AM Rahane","VR Aaron",0.2,0.4,0.0666666666666667,0,0.266666666666667,0.0666666666666667
"1443","AM Rahane","VY Mahesh",0.5,0.5,0,0,0,0
"1444","AM Rahane","WD Parnell",0.6,0.3,0,0,0.1,0
"1445","AM Rahane","YK Pathan",0.4,0.6,0,0,0,0
"1446","AM Rahane","YS Chahal",0.388888888888889,0.444444444444444,0.0555555555555556,0.0555555555555556,0.0555555555555556,0
"1447","AM Rahane","Yuvraj Singh",0.0526315789473684,0.789473684210526,0.105263157894737,0,0,0.0526315789473684
"1448","AM Rahane","Z Khan",0.514285714285714,0.285714285714286,0.0857142857142857,0,0.0857142857142857,0.0285714285714286
"1449","AN Ahmed","A Mithun",0.4,0,0.2,0,0.2,0.2
"1450","AN Ahmed","B Kumar",1,0,0,0,0,0
"1451","AN Ahmed","DE Bollinger",0,1,0,0,0,0
"1452","AN Ahmed","DJ Hussey",0,0,0,0,1,0
"1453","AN Ahmed","J Syed Mohammad",0,0.5,0.5,0,0,0
"1454","AN Ahmed","KA Pollard",0,1,0,0,0,0
"1455","AN Ahmed","M Morkel",0,0.5,0,0,0.5,0
"1456","AN Ahmed","SK Raina",0.714285714285714,0.142857142857143,0.142857142857143,0,0,0
"1457","AN Ahmed","TA Boult",0,0,0,0,1,0
"1458","AN Ahmed","Z Khan",0.5,0.5,0,0,0,0
"1459","AN Ghosh","AM Nayar",1,0,0,0,0,0
"1460","AN Ghosh","JH Kallis",0.5,0.5,0,0,0,0
"1461","AN Ghosh","R Vinay Kumar",0.6,0,0.2,0,0.2,0
"1462","Anirudh Singh","A Kumble",0.5,0.5,0,0,0,0
"1463","Anirudh Singh","AD Mathews",0.666666666666667,0.333333333333333,0,0,0,0
"1464","Anirudh Singh","B Akhil",0,1,0,0,0,0
"1465","Anirudh Singh","Bipul Sharma",1,0,0,0,0,0
"1466","Anirudh Singh","DW Steyn",0.785714285714286,0.0714285714285714,0,0,0.142857142857143,0
"1467","Anirudh Singh","I Sharma",0,1,0,0,0,0
"1468","Anirudh Singh","JH Kallis",1,0,0,0,0,0
"1469","Anirudh Singh","KP Pietersen",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"1470","Anirudh Singh","LR Shukla",0.4,0.2,0.3,0,0.1,0
"1471","Anirudh Singh","ND Doshi",0.444444444444444,0.333333333333333,0.111111111111111,0,0,0.111111111111111
"1472","Anirudh Singh","P Kumar",0.125,0.625,0.125,0,0.125,0
"1473","Anirudh Singh","SK Trivedi",0.4,0.6,0,0,0,0
"1474","Anirudh Singh","SK Warne",0.571428571428571,0.285714285714286,0,0,0.142857142857143,0
"1475","Ankit Sharma","AJ Tye",0.5,0.5,0,0,0,0
"1476","Ankit Sharma","Basil Thampi",0,0.5,0.5,0,0,0
"1477","Ankit Sharma","D Wiese",0,0.5,0,0,0.5,0
"1478","Ankit Sharma","DE Bollinger",1,0,0,0,0,0
"1479","Ankit Sharma","DJ Bravo",1,0,0,0,0,0
"1480","Ankit Sharma","F du Plessis",0,0.5,0,0,0,0.5
"1481","Ankit Sharma","IC Pandey",0,1,0,0,0,0
"1482","Ankit Sharma","KA Pollard",0.5,0.5,0,0,0,0
"1483","Ankit Sharma","KW Richardson",0,0.5,0.5,0,0,0
"1484","Ankit Sharma","L Balaji",0.5,0.5,0,0,0,0
"1485","Ankit Sharma","M Morkel",0,1,0,0,0,0
"1486","Ankit Sharma","MA Starc",1,0,0,0,0,0
"1487","Ankit Sharma","MM Sharma",0.666666666666667,0,0,0,0.333333333333333,0
"1488","Ankit Sharma","P Kumar",0.25,0.25,0.25,0,0,0.25
"1489","Ankit Sharma","R Ashwin",0.25,0.25,0.125,0,0.25,0.125
"1490","Ankit Sharma","RA Jadeja",0.333333333333333,0.444444444444444,0,0,0.222222222222222,0
"1491","Ankit Sharma","S Badree",0.75,0.25,0,0,0,0
"1492","Ankit Sharma","S Gopal",0.5,0,0.5,0,0,0
"1493","Ankit Sharma","SR Watson",1,0,0,0,0,0
"1494","Ankit Sharma","YS Chahal",0,1,0,0,0,0
"1495","Ankit Soni","B Kumar",1,0,0,0,0,0
"1496","Ankit Soni","JD Unadkat",1,0,0,0,0,0
"1497","Ankit Soni","MJ McClenaghan",0,0.5,0,0,0,0.5
"1498","Ankit Soni","S Kaul",1,0,0,0,0,0
"1499","Anureet Singh","A Nehra",0.666666666666667,0.333333333333333,0,0,0,0
"1500","Anureet Singh","B Kumar",0.333333333333333,0.5,0,0,0.166666666666667,0
"1501","Anureet Singh","CH Morris",1,0,0,0,0,0
"1502","Anureet Singh","DJ Bravo",0.375,0.625,0,0,0,0
"1503","Anureet Singh","Imran Tahir",0,0.666666666666667,0,0,0,0.333333333333333
"1504","Anureet Singh","JP Faulkner",1,0,0,0,0,0
"1505","Anureet Singh","M Morkel",1,0,0,0,0,0
"1506","Anureet Singh","MA Starc",1,0,0,0,0,0
"1507","Anureet Singh","MM Sharma",0.75,0.25,0,0,0,0
"1508","Anureet Singh","P Kumar",1,0,0,0,0,0
"1509","Anureet Singh","R Ashwin",0,1,0,0,0,0
"1510","Anureet Singh","RA Jadeja",0,1,0,0,0,0
"1511","Anureet Singh","S Kaul",0,0.666666666666667,0,0,0.333333333333333,0
"1512","AP Dole","DS Kulkarni",0,0.25,0.5,0,0,0.25
"1513","AP Dole","Harbhajan Singh",0.4,0.2,0.4,0,0,0
"1514","AP Dole","Harmeet Singh",1,0,0,0,0,0
"1515","AP Dole","RJ Harris",0.5,0,0,0,0.5,0
"1516","AP Dole","SL Malinga",0.2,0.6,0,0,0.2,0
"1517","AP Dole","Z Khan",0.2,0.6,0,0,0.2,0
"1518","AP Majumdar","A Chandila",1,0,0,0,0,0
"1519","AP Majumdar","AA Chavan",0.333333333333333,0,0.333333333333333,0,0,0.333333333333333
"1520","AP Majumdar","HV Patel",0.4,0.5,0,0,0.1,0
"1521","AP Majumdar","Iqbal Abdulla",0,0.5,0.5,0,0,0
"1522","AP Majumdar","J Botha",0.5,0,0,0,0.5,0
"1523","AP Majumdar","KP Appanna",0.272727272727273,0.363636363636364,0.0909090909090909,0,0.272727272727273,0
"1524","AP Majumdar","M Muralitharan",0.333333333333333,0.666666666666667,0,0,0,0
"1525","AP Majumdar","R Bhatia",0.333333333333333,0.5,0.166666666666667,0,0,0
"1526","AP Majumdar","Shakib Al Hasan",0.428571428571429,0.571428571428571,0,0,0,0
"1527","AP Majumdar","SK Trivedi",0.142857142857143,0.714285714285714,0.142857142857143,0,0,0
"1528","AP Majumdar","SP Narine",0.75,0.25,0,0,0,0
"1529","AP Majumdar","SR Watson",0.4,0.2,0,0,0.4,0
"1530","AP Majumdar","STR Binny",0.4,0.6,0,0,0,0
"1531","AP Majumdar","YK Pathan",0,0.666666666666667,0.333333333333333,0,0,0
"1532","AP Tare","A Nehra",1,0,0,0,0,0
"1533","AP Tare","A Uniyal",0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667
"1534","AP Tare","AA Chavan",0.625,0.125,0,0,0.25,0
"1535","AP Tare","AB Dinda",1,0,0,0,0,0
"1536","AP Tare","AD Mascarenhas",1,0,0,0,0,0
"1537","AP Tare","Anureet Singh",0.5,0.25,0.25,0,0,0
"1538","AP Tare","Azhar Mahmood",0.6,0,0,0,0.2,0.2
"1539","AP Tare","B Stanlake",0.7,0.1,0,0,0.2,0
"1540","AP Tare","BW Hilfenhaus",0.25,0.25,0,0,0.5,0
"1541","AP Tare","DL Chahar",1,0,0,0,0,0
"1542","AP Tare","DW Steyn",0.636363636363636,0.181818181818182,0.0909090909090909,0,0.0909090909090909,0
"1543","AP Tare","IC Pandey",0.428571428571429,0.285714285714286,0,0,0.285714285714286,0
"1544","AP Tare","IK Pathan",0.5,0,0,0,0.5,0
"1545","AP Tare","Imran Tahir",0.666666666666667,0,0,0,0.333333333333333,0
"1546","AP Tare","Iqbal Abdulla",0,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"1547","AP Tare","JA Morkel",0.75,0.0625,0.0625,0,0.125,0
"1548","AP Tare","JD Unadkat",0,0,0,0,1,0
"1549","AP Tare","JH Kallis",0.5,0.25,0,0,0.25,0
"1550","AP Tare","JP Duminy",0,1,0,0,0,0
"1551","AP Tare","JP Faulkner",0.230769230769231,0.307692307692308,0.0769230769230769,0,0.230769230769231,0.153846153846154
"1552","AP Tare","KK Cooper",0.625,0.125,0.125,0,0.125,0
"1553","AP Tare","L Balaji",0,0.2,0.4,0,0.2,0.2
"1554","AP Tare","M Morkel",0.375,0.5,0,0,0.125,0
"1555","AP Tare","MA Starc",0.666666666666667,0.333333333333333,0,0,0,0
"1556","AP Tare","MG Johnson",1,0,0,0,0,0
"1557","AP Tare","MM Sharma",0.545454545454545,0.181818181818182,0,0,0.272727272727273,0
"1558","AP Tare","Mohammed Shami",0.5,0.25,0,0,0.25,0
"1559","AP Tare","MR Marsh",0.75,0,0.125,0,0.125,0
"1560","AP Tare","NLTC Perera",0.333333333333333,0.666666666666667,0,0,0,0
"1561","AP Tare","P Kumar",0.6,0.2,0,0,0.2,0
"1562","AP Tare","PJ Sangwan",0.5,0,0.25,0,0,0.25
"1563","AP Tare","PV Tambe",0.125,0.5,0.25,0,0.125,0
"1564","AP Tare","R Ashwin",0.4,0.4,0.2,0,0,0
"1565","AP Tare","R Dhawan",0,1,0,0,0,0
"1566","AP Tare","R Vinay Kumar",0.375,0.25,0.125,0,0.25,0
"1567","AP Tare","S Ladda",0.5,0.5,0,0,0,0
"1568","AP Tare","S Nadeem",0.428571428571429,0.571428571428571,0,0,0,0
"1569","AP Tare","Sandeep Sharma",0.4,0.5,0,0,0,0.1
"1570","AP Tare","SE Bond",0.666666666666667,0.333333333333333,0,0,0,0
"1571","AP Tare","Shakib Al Hasan",0.7,0.3,0,0,0,0
"1572","AP Tare","SK Trivedi",0.4,0.4,0,0,0,0.2
"1573","AP Tare","SP Narine",0.333333333333333,0.5,0,0,0,0.166666666666667
"1574","AP Tare","SR Watson",0.222222222222222,0.333333333333333,0.111111111111111,0,0.222222222222222,0.111111111111111
"1575","AP Tare","STR Binny",0.25,0.25,0,0,0.5,0
"1576","AP Tare","SW Tait",0.777777777777778,0,0,0,0.222222222222222,0
"1577","AP Tare","TS Mills",1,0,0,0,0,0
"1578","AP Tare","VR Aaron",0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0
"1579","AP Tare","VS Malik",0.4,0.6,0,0,0,0
"1580","AP Tare","WD Parnell",1,0,0,0,0,0
"1581","AP Tare","YS Chahal",0,1,0,0,0,0
"1582","AR Bawne","CR Woakes",0.4,0.4,0.2,0,0,0
"1583","AR Bawne","NM Coulter-Nile",0,0.666666666666667,0,0,0.333333333333333,0
"1584","AR Bawne","SP Narine",0.5,0.5,0,0,0,0
"1585","AR Patel","A Choudhary",0,0.333333333333333,0.666666666666667,0,0,0
"1586","AR Patel","A Mishra",0.5,0.375,0,0,0,0.125
"1587","AR Patel","A Nehra",0,0.25,0.25,0,0.5,0
"1588","AR Patel","A Zampa",0,0.666666666666667,0.166666666666667,0,0,0.166666666666667
"1589","AR Patel","AB Dinda",0,1,0,0,0,0
"1590","AR Patel","AD Mathews",0.4,0.6,0,0,0,0
"1591","AR Patel","AD Russell",0,0.333333333333333,0,0,0,0.666666666666667
"1592","AR Patel","AJ Tye",0.142857142857143,0.714285714285714,0,0,0.142857142857143,0
"1593","AR Patel","AS Rajpoot",0.5,0.5,0,0,0,0
"1594","AR Patel","B Kumar",0.0769230769230769,0.615384615384615,0.0769230769230769,0,0.0769230769230769,0.153846153846154
"1595","AR Patel","BA Stokes",0.75,0.25,0,0,0,0
"1596","AR Patel","Basil Thampi",0.2,0.2,0.4,0,0.2,0
"1597","AR Patel","BB Sran",0,1,0,0,0,0
